594838951048912896:::Sun May 03 12:20:32 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594838578867412992:::Sun May 03 12:19:03 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594837358446510080:::Sun May 03 12:14:12 +0000 2015:::RT @FreoSeppo: Victorian Cheersquad was in full voice as the @freodockers President sat with us in the last qtr today #AFLDeesFreo http://t…:::None
594835620612218880:::Sun May 03 12:07:18 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594834120821317632:::Sun May 03 12:01:20 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594832083429806080:::Sun May 03 11:53:14 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594831722967105536:::Sun May 03 11:51:48 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594830224988057600:::Sun May 03 11:45:51 +0000 2015:::RT @trendinaliaAU: 918,714 people could have seen #AFLDeesFreo since its 1st mention until it became a Trending Topic. #trndnl:::None
594829175653011457:::Sun May 03 11:41:41 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594823566161551360:::Sun May 03 11:19:24 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594821965996785664:::Sun May 03 11:13:02 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594821000199450624:::Sun May 03 11:09:12 +0000 2015:::@freodockers Chris Mayne back to his very best today. 12 tackles to go with his 4 goals. #AFLDeesFreo #MayneDog:::None
594820768434786304:::Sun May 03 11:08:17 +0000 2015:::RT @FreoPope: Is Dunn in trouble for colliding with Walters? SonSon didn't duck, head was over ball to pick it up. #AFLDeesFreo http://t.co…:::None
594819914034188288:::Sun May 03 11:04:53 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594818212270858240:::Sun May 03 10:58:07 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594817661000937472:::Sun May 03 10:55:56 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594817423783538689:::Sun May 03 10:54:59 +0000 2015:::RT @DoctorFiveball: Today's Paleo slump. Starting to be a pattern. Time to up the carbohydrates boys?  #AFLDeesFreo http://t.co/gCJLSqDxyi:::None
594817347837243392:::Sun May 03 10:54:41 +0000 2015:::Trending now in #Perth
1. #AFLDeesFreo
2. Melbourne
3. #Perth
4. @jimmykimmel
5. @freodockers
6. Freo
7. #TVWEEKLogies
8. #foreverfreo:::None
594816987294904321:::Sun May 03 10:53:15 +0000 2015:::RT @desmelbourne: We are loving the seats thanks @AFLrecord #loving it #AFLDeesFreo #afl http://t.co/1V6B6h4A93:::None
594816827970220033:::Sun May 03 10:52:37 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594816664375398400:::Sun May 03 10:51:58 +0000 2015:::“@WLudbey: Nat Fyfe @mcg #AFLDeesFreo @superfooty http://t.co/Jg9M47170U”

Thoroughbred.:::None
594815721089015808:::Sun May 03 10:48:13 +0000 2015:::RT @TitusOReily: Fremantle and Melbourne players will each wear one of these today to honour Colin Sylvia. #AFLDeesFreo http://t.co/Hk9jEE2…:::None
594814209617199104:::Sun May 03 10:42:13 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594810717494185984:::Sun May 03 10:28:20 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594810316627775488:::Sun May 03 10:26:45 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594807837462765568:::Sun May 03 10:16:54 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594807660286910464:::Sun May 03 10:16:11 +0000 2015:::RT @fez_spencer: 12 tackles as a 4 goal kicking forward in today's game.. Excellent work by Chris Mayne! #AFLDeesFreo #foreverfreo:::None
594807160699236353:::Sun May 03 10:14:12 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
